provincia_id,nombre_provincia,sexo,edad_quinquenal,nacionalidad,pais_nacimiento,cantidad
78,Santa Cruz,M,100 y +,Extranjera,Otro Pais,4
78,Santa Cruz,M,15 a 19,Argentina,Argentina,14751
78,Santa Cruz,M,15 a 19,Argentina,Otro Pais,19
78,Santa Cruz,M,15 a 19,Extranjera,Otro Pais,319
78,Santa Cruz,M,20 a 24,Argentina,Argentina,14309
78,Santa Cruz,M,20 a 24,Argentina,Otro Pais,46
78,Santa Cruz,M,20 a 24,Extranjera,Otro Pais,463
78,Santa Cruz,M,25 a 29,Argentina,Argentina,15150
78,Santa Cruz,M,25 a 29,Argentina,Otro Pais,66
78,Santa Cruz,M,25 a 29,Extranjera,Otro Pais,484
78,Santa Cruz,M,30 a 34,Argentina,Argentina,15673
78,Santa Cruz,M,30 a 34,Argentina,Otro Pais,120
78,Santa Cruz,M,30 a 34,Extranjera,Otro Pais,732
78,Santa Cruz,M,35 a 39,Argentina,Argentina,14921
78,Santa Cruz,M,35 a 39,Argentina,Otro Pais,165
78,Santa Cruz,M,35 a 39,Extranjera,Otro Pais,868
78,Santa Cruz,M,40 a 44,Argentina,Argentina,13715
78,Santa Cruz,M,40 a 44,Argentina,Otro Pais,275
78,Santa Cruz,M,40 a 44,Extranjera,Otro Pais,883
78,Santa Cruz,M,45 a 49,Argentina,Argentina,12469
78,Santa Cruz,M,45 a 49,Argentina,Otro Pais,292
78,Santa Cruz,M,45 a 49,Extranjera,Otro Pais,704
78,Santa Cruz,M,5 a 9,Argentina,Argentina,14005
78,Santa Cruz,M,5 a 9,Argentina,Otro Pais,20
78,Santa Cruz,M,5 a 9,Extranjera,Otro Pais,82
78,Santa Cruz,M,50 a 54,Argentina,Argentina,9049
78,Santa Cruz,M,50 a 54,Argentina,Otro Pais,439
78,Santa Cruz,M,50 a 54,Extranjera,Otro Pais,637
78,Santa Cruz,M,55 a 59,Argentina,Argentina,7029
78,Santa Cruz,M,55 a 59,Argentina,Otro Pais,444
78,Santa Cruz,M,55 a 59,Extranjera,Otro Pais,581
78,Santa Cruz,M,60 a 64,Argentina,Argentina,5905
78,Santa Cruz,M,60 a 64,Argentina,Otro Pais,576
78,Santa Cruz,M,60 a 64,Extranjera,Otro Pais,593
78,Santa Cruz,M,65 a 69,Argentina,Argentina,4442
78,Santa Cruz,M,65 a 69,Argentina,Otro Pais,531
78,Santa Cruz,M,65 a 69,Extranjera,Otro Pais,537
78,Santa Cruz,M,70 a 74,Argentina,Argentina,2916
78,Santa Cruz,M,70 a 74,Argentina,Otro Pais,519
78,Santa Cruz,M,70 a 74,Extranjera,Otro Pais,536
78,Santa Cruz,M,75 a 79,Argentina,Argentina,1389
78,Santa Cruz,M,75 a 79,Argentina,Otro Pais,398
78,Santa Cruz,M,75 a 79,Extranjera,Otro Pais,383
78,Santa Cruz,M,80 a 84,Argentina,Argentina,706
78,Santa Cruz,M,80 a 84,Argentina,Otro Pais,285
78,Santa Cruz,M,80 a 84,Extranjera,Otro Pais,299
78,Santa Cruz,M,85 a 89,Argentina,Argentina,337
78,Santa Cruz,M,85 a 89,Argentina,Otro Pais,141
78,Santa Cruz,M,85 a 89,Extranjera,Otro Pais,145
78,Santa Cruz,M,90 a 94,Argentina,Argentina,117
78,Santa Cruz,M,90 a 94,Argentina,Otro Pais,40
78,Santa Cruz,M,90 a 94,Extranjera,Otro Pais,70
78,Santa Cruz,M,95 a 99,Argentina,Argentina,25
78,Santa Cruz,M,95 a 99,Argentina,Otro Pais,8
78,Santa Cruz,M,95 a 99,Extranjera,Otro Pais,12
78,Santa Cruz,X,15 a 19,Argentina,Argentina,3
78,Santa Cruz,X,20 a 24,Argentina,Argentina,1
78,Santa Cruz,X,25 a 29,Argentina,Argentina,5
78,Santa Cruz,X,35 a 39,Argentina,Argentina,2
82,Santa Fe,F,0 a 4,Argentina,Argentina,87778
82,Santa Fe,F,0 a 4,Argentina,Otro Pais,139
82,Santa Fe,F,0 a 4,Extranjera,Otro Pais,57
82,Santa Fe,F,10 a 14,Argentina,Argentina,133189
82,Santa Fe,F,10 a 14,Argentina,Otro Pais,247
82,Santa Fe,F,10 a 14,Extranjera,Otro Pais,444
82,Santa Fe,F,100 y +,Argentina,Argentina,421
82,Santa Fe,F,100 y +,Argentina,Otro Pais,6
82,Santa Fe,F,100 y +,Extranjera,Otro Pais,23
82,Santa Fe,F,15 a 19,Argentina,Argentina,125349
82,Santa Fe,F,15 a 19,Argentina,Otro Pais,369
82,Santa Fe,F,15 a 19,Extranjera,Otro Pais,850
82,Santa Fe,F,20 a 24,Argentina,Argentina,128242
82,Santa Fe,F,20 a 24,Argentina,Otro Pais,264
82,Santa Fe,F,20 a 24,Extranjera,Otro Pais,2576
82,Santa Fe,F,25 a 29,Argentina,Argentina,130762
82,Santa Fe,F,25 a 29,Argentina,Otro Pais,166
82,Santa Fe,F,25 a 29,Extranjera,Otro Pais,2684
82,Santa Fe,F,30 a 34,Argentina,Argentina,138368
82,Santa Fe,F,30 a 34,Argentina,Otro Pais,216
82,Santa Fe,F,30 a 34,Extranjera,Otro Pais,2594
82,Santa Fe,F,35 a 39,Argentina,Argentina,132141
82,Santa Fe,F,35 a 39,Argentina,Otro Pais,167
82,Santa Fe,F,35 a 39,Extranjera,Otro Pais,2409
82,Santa Fe,F,40 a 44,Argentina,Argentina,129905
82,Santa Fe,F,40 a 44,Argentina,Otro Pais,177
82,Santa Fe,F,40 a 44,Extranjera,Otro Pais,2020
82,Santa Fe,F,45 a 49,Argentina,Argentina,124355
82,Santa Fe,F,45 a 49,Argentina,Otro Pais,176
82,Santa Fe,F,45 a 49,Extranjera,Otro Pais,1594
82,Santa Fe,F,5 a 9,Argentina,Argentina,124775
82,Santa Fe,F,5 a 9,Argentina,Otro Pais,172
82,Santa Fe,F,5 a 9,Extranjera,Otro Pais,264
82,Santa Fe,F,50 a 54,Argentina,Argentina,100455
82,Santa Fe,F,50 a 54,Argentina,Otro Pais,173
82,Santa Fe,F,50 a 54,Extranjera,Otro Pais,1430
82,Santa Fe,F,55 a 59,Argentina,Argentina,88234
82,Santa Fe,F,55 a 59,Argentina,Otro Pais,184
82,Santa Fe,F,55 a 59,Extranjera,Otro Pais,1312
82,Santa Fe,F,60 a 64,Argentina,Argentina,85716
82,Santa Fe,F,60 a 64,Argentina,Otro Pais,139
82,Santa Fe,F,60 a 64,Extranjera,Otro Pais,1057
82,Santa Fe,F,65 a 69,Argentina,Argentina,77123
82,Santa Fe,F,65 a 69,Argentina,Otro Pais,141
82,Santa Fe,F,65 a 69,Extranjera,Otro Pais,958
82,Santa Fe,F,70 a 74,Argentina,Argentina,66913
82,Santa Fe,F,70 a 74,Argentina,Otro Pais,146
82,Santa Fe,F,70 a 74,Extranjera,Otro Pais,849
82,Santa Fe,F,75 a 79,Argentina,Argentina,51962
82,Santa Fe,F,75 a 79,Argentina,Otro Pais,234
82,Santa Fe,F,75 a 79,Extranjera,Otro Pais,1084
82,Santa Fe,F,80 a 84,Argentina,Argentina,36419
82,Santa Fe,F,80 a 84,Argentina,Otro Pais,155
82,Santa Fe,F,80 a 84,Extranjera,Otro Pais,748
82,Santa Fe,F,85 a 89,Argentina,Argentina,22096
82,Santa Fe,F,85 a 89,Argentina,Otro Pais,54
82,Santa Fe,F,85 a 89,Extranjera,Otro Pais,501
82,Santa Fe,F,90 a 94,Argentina,Argentina,9607
82,Santa Fe,F,90 a 94,Argentina,Otro Pais,29
82,Santa Fe,F,90 a 94,Extranjera,Otro Pais,222
82,Santa Fe,F,95 a 99,Argentina,Argentina,2471
82,Santa Fe,F,95 a 99,Argentina,Otro Pais,13
82,Santa Fe,F,95 a 99,Extranjera,Otro Pais,70
82,Santa Fe,M,0 a 4,Argentina,Argentina,90787
82,Santa Fe,M,0 a 4,Argentina,Otro Pais,125
82,Santa Fe,M,0 a 4,Extranjera,Otro Pais,56
82,Santa Fe,M,10 a 14,Argentina,Argentina,138758
82,Santa Fe,M,10 a 14,Argentina,Otro Pais,263
82,Santa Fe,M,10 a 14,Extranjera,Otro Pais,511
82,Santa Fe,M,100 y +,Argentina,Argentina,83
82,Santa Fe,M,100 y +,Argentina,Otro Pais,3
82,Santa Fe,M,100 y +,Extranjera,Otro Pais,2
82,Santa Fe,M,15 a 19,Argentina,Argentina,131019
82,Santa Fe,M,15 a 19,Argentina,Otro Pais,430
82,Santa Fe,M,15 a 19,Extranjera,Otro Pais,840
82,Santa Fe,M,20 a 24,Argentina,Argentina,131494
82,Santa Fe,M,20 a 24,Argentina,Otro Pais,278
82,Santa Fe,M,20 a 24,Extranjera,Otro Pais,2146
82,Santa Fe,M,25 a 29,Argentina,Argentina,132478
82,Santa Fe,M,25 a 29,Argentina,Otro Pais,137
82,Santa Fe,M,25 a 29,Extranjera,Otro Pais,2447
82,Santa Fe,M,30 a 34,Argentina,Argentina,137264
82,Santa Fe,M,30 a 34,Argentina,Otro Pais,226
82,Santa Fe,M,30 a 34,Extranjera,Otro Pais,2778
82,Santa Fe,M,35 a 39,Argentina,Argentina,131364
82,Santa Fe,M,35 a 39,Argentina,Otro Pais,200
82,Santa Fe,M,35 a 39,Extranjera,Otro Pais,2663
82,Santa Fe,M,40 a 44,Argentina,Argentina,129877
82,Santa Fe,M,40 a 44,Argentina,Otro Pais,201
82,Santa Fe,M,40 a 44,Extranjera,Otro Pais,2209
82,Santa Fe,M,45 a 49,Argentina,Argentina,122781
82,Santa Fe,M,45 a 49,Argentina,Otro Pais,167
82,Santa Fe,M,45 a 49,Extranjera,Otro Pais,1624
82,Santa Fe,M,5 a 9,Argentina,Argentina,129409
82,Santa Fe,M,5 a 9,Argentina,Otro Pais,178
82,Santa Fe,M,5 a 9,Extranjera,Otro Pais,236
82,Santa Fe,M,50 a 54,Argentina,Argentina,97399
82,Santa Fe,M,50 a 54,Argentina,Otro Pais,152
82,Santa Fe,M,50 a 54,Extranjera,Otro Pais,1389
82,Santa Fe,M,55 a 59,Argentina,Argentina,83545
82,Santa Fe,M,55 a 59,Argentina,Otro Pais,145
82,Santa Fe,M,55 a 59,Extranjera,Otro Pais,1167
82,Santa Fe,M,60 a 64,Argentina,Argentina,78207
82,Santa Fe,M,60 a 64,Argentina,Otro Pais,106
82,Santa Fe,M,60 a 64,Extranjera,Otro Pais,935
82,Santa Fe,M,65 a 69,Argentina,Argentina,67385
82,Santa Fe,M,65 a 69,Argentina,Otro Pais,131
82,Santa Fe,M,65 a 69,Extranjera,Otro Pais,757
82,Santa Fe,M,70 a 74,Argentina,Argentina,53848
82,Santa Fe,M,70 a 74,Argentina,Otro Pais,154
82,Santa Fe,M,70 a 74,Extranjera,Otro Pais,782
82,Santa Fe,M,75 a 79,Argentina,Argentina,35901
82,Santa Fe,M,75 a 79,Argentina,Otro Pais,178
82,Santa Fe,M,75 a 79,Extranjera,Otro Pais,916
82,Santa Fe,M,80 a 84,Argentina,Argentina,20557
82,Santa Fe,M,80 a 84,Argentina,Otro Pais,84
82,Santa Fe,M,80 a 84,Extranjera,Otro Pais,511
82,Santa Fe,M,85 a 89,Argentina,Argentina,10000
82,Santa Fe,M,85 a 89,Argentina,Otro Pais,68
82,Santa Fe,M,85 a 89,Extranjera,Otro Pais,294
82,Santa Fe,M,90 a 94,Argentina,Argentina,3243
82,Santa Fe,M,90 a 94,Argentina,Otro Pais,25
82,Santa Fe,M,90 a 94,Extranjera,Otro Pais,130
82,Santa Fe,M,95 a 99,Argentina,Argentina,646
82,Santa Fe,M,95 a 99,Argentina,Otro Pais,14
82,Santa Fe,M,95 a 99,Extranjera,Otro Pais,23
82,Santa Fe,X,15 a 19,Argentina,Argentina,8
82,Santa Fe,X,20 a 24,Argentina,Argentina,29
82,Santa Fe,X,25 a 29,Argentina,Argentina,20
82,Santa Fe,X,25 a 29,Extranjera,Otro Pais,1
82,Santa Fe,X,30 a 34,Argentina,Argentina,12
82,Santa Fe,X,35 a 39,Argentina,Argentina,7
82,Santa Fe,X,40 a 44,Argentina,Argentina,5
82,Santa Fe,X,45 a 49,Argentina,Argentina,6
82,Santa Fe,X,50 a 54,Argentina,Argentina,6
82,Santa Fe,X,55 a 59,Argentina,Argentina,2
86,Santiago del Estero,F,0 a 4,Argentina,Argentina,32354
86,Santiago del Estero,F,0 a 4,Argentina,Otro Pais,1
86,Santiago del Estero,F,10 a 14,Argentina,Argentina,47105
86,Santiago del Estero,F,10 a 14,Argentina,Otro Pais,12
86,Santiago del Estero,F,10 a 14,Extranjera,Otro Pais,23
86,Santiago del Estero,F,100 y +,Argentina,Argentina,195
86,Santiago del Estero,F,100 y +,Argentina,Otro Pais,1
86,Santiago del Estero,F,100 y +,Extranjera,Otro Pais,2
86,Santiago del Estero,F,15 a 19,Argentina,Argentina,45371
86,Santiago del Estero,F,15 a 19,Argentina,Otro Pais,23
86,Santiago del Estero,F,15 a 19,Extranjera,Otro Pais,32
86,Santiago del Estero,F,20 a 24,Argentina,Argentina,46897
86,Santiago del Estero,F,20 a 24,Argentina,Otro Pais,12
86,Santiago del Estero,F,20 a 24,Extranjera,Otro Pais,43
86,Santiago del Estero,F,25 a 29,Argentina,Argentina,46806
86,Santiago del Estero,F,25 a 29,Argentina,Otro Pais,5
86,Santiago del Estero,F,25 a 29,Extranjera,Otro Pais,67
86,Santiago del Estero,F,30 a 34,Argentina,Argentina,43044
86,Santiago del Estero,F,30 a 34,Argentina,Otro Pais,9
86,Santiago del Estero,F,30 a 34,Extranjera,Otro Pais,125
86,Santiago del Estero,F,35 a 39,Argentina,Argentina,36795
86,Santiago del Estero,F,35 a 39,Argentina,Otro Pais,7
86,Santiago del Estero,F,35 a 39,Extranjera,Otro Pais,166
86,Santiago del Estero,F,40 a 44,Argentina,Argentina,35704
86,Santiago del Estero,F,40 a 44,Argentina,Otro Pais,7
86,Santiago del Estero,F,40 a 44,Extranjera,Otro Pais,161
86,Santiago del Estero,F,45 a 49,Argentina,Argentina,33332
86,Santiago del Estero,F,45 a 49,Argentina,Otro Pais,8
86,Santiago del Estero,F,45 a 49,Extranjera,Otro Pais,133
86,Santiago del Estero,F,5 a 9,Argentina,Argentina,45109
86,Santiago del Estero,F,5 a 9,Argentina,Otro Pais,9
86,Santiago del Estero,F,5 a 9,Extranjera,Otro Pais,14
86,Santiago del Estero,F,50 a 54,Argentina,Argentina,26492
86,Santiago del Estero,F,50 a 54,Argentina,Otro Pais,4
86,Santiago del Estero,F,50 a 54,Extranjera,Otro Pais,110
86,Santiago del Estero,F,55 a 59,Argentina,Argentina,21453
86,Santiago del Estero,F,55 a 59,Argentina,Otro Pais,6
86,Santiago del Estero,F,55 a 59,Extranjera,Otro Pais,108
86,Santiago del Estero,F,60 a 64,Argentina,Argentina,19214
86,Santiago del Estero,F,60 a 64,Argentina,Otro Pais,14
86,Santiago del Estero,F,60 a 64,Extranjera,Otro Pais,88
86,Santiago del Estero,F,65 a 69,Argentina,Argentina,17494
86,Santiago del Estero,F,65 a 69,Argentina,Otro Pais,8
86,Santiago del Estero,F,65 a 69,Extranjera,Otro Pais,71
86,Santiago del Estero,F,70 a 74,Argentina,Argentina,14388
86,Santiago del Estero,F,70 a 74,Argentina,Otro Pais,15
86,Santiago del Estero,F,70 a 74,Extranjera,Otro Pais,49
86,Santiago del Estero,F,75 a 79,Argentina,Argentina,10476
86,Santiago del Estero,F,75 a 79,Argentina,Otro Pais,18
86,Santiago del Estero,F,75 a 79,Extranjera,Otro Pais,66
86,Santiago del Estero,F,80 a 84,Argentina,Argentina,7394
86,Santiago del Estero,F,80 a 84,Argentina,Otro Pais,15
86,Santiago del Estero,F,80 a 84,Extranjera,Otro Pais,22
86,Santiago del Estero,F,85 a 89,Argentina,Argentina,4534
86,Santiago del Estero,F,85 a 89,Argentina,Otro Pais,8
86,Santiago del Estero,F,85 a 89,Extranjera,Otro Pais,18
86,Santiago del Estero,F,90 a 94,Argentina,Argentina,2206
86,Santiago del Estero,F,90 a 94,Argentina,Otro Pais,5
86,Santiago del Estero,F,90 a 94,Extranjera,Otro Pais,10
86,Santiago del Estero,F,95 a 99,Argentina,Argentina,820
86,Santiago del Estero,F,95 a 99,Extranjera,Otro Pais,4
86,Santiago del Estero,M,0 a 4,Argentina,Argentina,33328
86,Santiago del Estero,M,0 a 4,Argentina,Otro Pais,5
86,Santiago del Estero,M,0 a 4,Extranjera,Otro Pais,2
86,Santiago del Estero,M,10 a 14,Argentina,Argentina,48683
86,Santiago del Estero,M,10 a 14,Argentina,Otro Pais,20
86,Santiago del Estero,M,10 a 14,Extranjera,Otro Pais,30
86,Santiago del Estero,M,100 y +,Argentina,Argentina,75
86,Santiago del Estero,M,100 y +,Extranjera,Otro Pais,3
86,Santiago del Estero,M,15 a 19,Argentina,Argentina,46826
86,Santiago del Estero,M,15 a 19,Argentina,Otro Pais,30
86,Santiago del Estero,M,15 a 19,Extranjera,Otro Pais,44
86,Santiago del Estero,M,20 a 24,Argentina,Argentina,47802
86,Santiago del Estero,M,20 a 24,Argentina,Otro Pais,21
86,Santiago del Estero,M,20 a 24,Extranjera,Otro Pais,51
86,Santiago del Estero,M,25 a 29,Argentina,Argentina,47021
86,Santiago del Estero,M,25 a 29,Argentina,Otro Pais,8
86,Santiago del Estero,M,25 a 29,Extranjera,Otro Pais,101
86,Santiago del Estero,M,30 a 34,Argentina,Argentina,43378
86,Santiago del Estero,M,30 a 34,Argentina,Otro Pais,3
86,Santiago del Estero,M,30 a 34,Extranjera,Otro Pais,135
86,Santiago del Estero,M,35 a 39,Argentina,Argentina,37037
86,Santiago del Estero,M,35 a 39,Argentina,Otro Pais,2
86,Santiago del Estero,M,35 a 39,Extranjera,Otro Pais,175
86,Santiago del Estero,M,40 a 44,Argentina,Argentina,35963
86,Santiago del Estero,M,40 a 44,Argentina,Otro Pais,14
86,Santiago del Estero,M,40 a 44,Extranjera,Otro Pais,160
86,Santiago del Estero,M,45 a 49,Argentina,Argentina,34158
86,Santiago del Estero,M,45 a 49,Argentina,Otro Pais,8
86,Santiago del Estero,M,45 a 49,Extranjera,Otro Pais,152
86,Santiago del Estero,M,5 a 9,Argentina,Argentina,46390
86,Santiago del Estero,M,5 a 9,Argentina,Otro Pais,10
86,Santiago del Estero,M,5 a 9,Extranjera,Otro Pais,17
86,Santiago del Estero,M,50 a 54,Argentina,Argentina,27162
86,Santiago del Estero,M,50 a 54,Argentina,Otro Pais,16
86,Santiago del Estero,M,50 a 54,Extranjera,Otro Pais,116
86,Santiago del Estero,M,55 a 59,Argentina,Argentina,22537
86,Santiago del Estero,M,55 a 59,Argentina,Otro Pais,16
86,Santiago del Estero,M,55 a 59,Extranjera,Otro Pais,103
86,Santiago del Estero,M,60 a 64,Argentina,Argentina,20044
86,Santiago del Estero,M,60 a 64,Argentina,Otro Pais,9
86,Santiago del Estero,M,60 a 64,Extranjera,Otro Pais,92
86,Santiago del Estero,M,65 a 69,Argentina,Argentina,17260
86,Santiago del Estero,M,65 a 69,Argentina,Otro Pais,19
86,Santiago del Estero,M,65 a 69,Extranjera,Otro Pais,69
86,Santiago del Estero,M,70 a 74,Argentina,Argentina,14136
86,Santiago del Estero,M,70 a 74,Argentina,Otro Pais,17
86,Santiago del Estero,M,70 a 74,Extranjera,Otro Pais,86
86,Santiago del Estero,M,75 a 79,Argentina,Argentina,9099
86,Santiago del Estero,M,75 a 79,Argentina,Otro Pais,17
86,Santiago del Estero,M,75 a 79,Extranjera,Otro Pais,64
86,Santiago del Estero,M,80 a 84,Argentina,Argentina,5269
86,Santiago del Estero,M,80 a 84,Argentina,Otro Pais,15
86,Santiago del Estero,M,80 a 84,Extranjera,Otro Pais,24
86,Santiago del Estero,M,85 a 89,Argentina,Argentina,2674
86,Santiago del Estero,M,85 a 89,Argentina,Otro Pais,5
86,Santiago del Estero,M,85 a 89,Extranjera,Otro Pais,19
86,Santiago del Estero,M,90 a 94,Argentina,Argentina,1161
86,Santiago del Estero,M,90 a 94,Argentina,Otro Pais,5
86,Santiago del Estero,M,90 a 94,Extranjera,Otro Pais,8
86,Santiago del Estero,M,95 a 99,Argentina,Argentina,355
86,Santiago del Estero,M,95 a 99,Argentina,Otro Pais,1
86,Santiago del Estero,M,95 a 99,Extranjera,Otro Pais,3
86,Santiago del Estero,X,15 a 19,Argentina,Argentina,1
86,Santiago del Estero,X,20 a 24,Argentina,Argentina,2
86,Santiago del Estero,X,25 a 29,Argentina,Argentina,3
86,Santiago del Estero,X,30 a 34,Argentina,Argentina,1
86,Santiago del Estero,X,40 a 44,Argentina,Argentina,1
86,Santiago del Estero,X,45 a 49,Argentina,Argentina,1
90,Tucumán,F,0 a 4,Argentina,Argentina,44201
90,Tucumán,F,0 a 4,Argentina,Otro Pais,28
90,Tucumán,F,0 a 4,Extranjera,Otro Pais,14
90,Tucumán,F,10 a 14,Argentina,Argentina,72154
90,Tucumán,F,10 a 14,Argentina,Otro Pais,57
90,Tucumán,F,10 a 14,Extranjera,Otro Pais,80
90,Tucumán,F,100 y +,Argentina,Argentina,254
90,Tucumán,F,100 y +,Argentina,Otro Pais,1
90,Tucumán,F,100 y +,Extranjera,Otro Pais,4
90,Tucumán,F,15 a 19,Argentina,Argentina,67997
90,Tucumán,F,15 a 19,Argentina,Otro Pais,84
90,Tucumán,F,15 a 19,Extranjera,Otro Pais,117
90,Tucumán,F,20 a 24,Argentina,Argentina,71862
90,Tucumán,F,20 a 24,Argentina,Otro Pais,62
90,Tucumán,F,20 a 24,Extranjera,Otro Pais,154
90,Tucumán,F,25 a 29,Argentina,Argentina,71378
90,Tucumán,F,25 a 29,Argentina,Otro Pais,35
90,Tucumán,F,25 a 29,Extranjera,Otro Pais,253
90,Tucumán,F,30 a 34,Argentina,Argentina,68535
90,Tucumán,F,30 a 34,Argentina,Otro Pais,27
90,Tucumán,F,30 a 34,Extranjera,Otro Pais,335
90,Tucumán,F,35 a 39,Argentina,Argentina,60421
90,Tucumán,F,35 a 39,Argentina,Otro Pais,28
90,Tucumán,F,35 a 39,Extranjera,Otro Pais,373
90,Tucumán,F,40 a 44,Argentina,Argentina,58786
90,Tucumán,F,40 a 44,Argentina,Otro Pais,35
90,Tucumán,F,40 a 44,Extranjera,Otro Pais,361
90,Tucumán,F,45 a 49,Argentina,Argentina,58765
90,Tucumán,F,45 a 49,Argentina,Otro Pais,49
90,Tucumán,F,45 a 49,Extranjera,Otro Pais,293
90,Tucumán,F,5 a 9,Argentina,Argentina,64891
90,Tucumán,F,5 a 9,Argentina,Otro Pais,41
90,Tucumán,F,5 a 9,Extranjera,Otro Pais,45
90,Tucumán,F,50 a 54,Argentina,Argentina,44922
90,Tucumán,F,50 a 54,Argentina,Otro Pais,60
90,Tucumán,F,50 a 54,Extranjera,Otro Pais,332
90,Tucumán,F,55 a 59,Argentina,Argentina,37875
90,Tucumán,F,55 a 59,Argentina,Otro Pais,69
90,Tucumán,F,55 a 59,Extranjera,Otro Pais,313
90,Tucumán,F,60 a 64,Argentina,Argentina,35681
90,Tucumán,F,60 a 64,Argentina,Otro Pais,43
90,Tucumán,F,60 a 64,Extranjera,Otro Pais,268
90,Tucumán,F,65 a 69,Argentina,Argentina,34152
90,Tucumán,F,65 a 69,Argentina,Otro Pais,55
90,Tucumán,F,65 a 69,Extranjera,Otro Pais,192
90,Tucumán,F,70 a 74,Argentina,Argentina,28050
90,Tucumán,F,70 a 74,Argentina,Otro Pais,76
90,Tucumán,F,70 a 74,Extranjera,Otro Pais,154
90,Tucumán,F,75 a 79,Argentina,Argentina,19142
90,Tucumán,F,75 a 79,Argentina,Otro Pais,83
90,Tucumán,F,75 a 79,Extranjera,Otro Pais,157
90,Tucumán,F,80 a 84,Argentina,Argentina,12016
90,Tucumán,F,80 a 84,Argentina,Otro Pais,54
90,Tucumán,F,80 a 84,Extranjera,Otro Pais,104
90,Tucumán,F,85 a 89,Argentina,Argentina,6775
90,Tucumán,F,85 a 89,Argentina,Otro Pais,22
90,Tucumán,F,85 a 89,Extranjera,Otro Pais,54
90,Tucumán,F,90 a 94,Argentina,Argentina,3163
90,Tucumán,F,90 a 94,Argentina,Otro Pais,6
90,Tucumán,F,90 a 94,Extranjera,Otro Pais,32
90,Tucumán,F,95 a 99,Argentina,Argentina,897
90,Tucumán,F,95 a 99,Argentina,Otro Pais,6
90,Tucumán,F,95 a 99,Extranjera,Otro Pais,5
90,Tucumán,M,0 a 4,Argentina,Argentina,45184
90,Tucumán,M,0 a 4,Argentina,Otro Pais,31
90,Tucumán,M,0 a 4,Extranjera,Otro Pais,9
90,Tucumán,M,10 a 14,Argentina,Argentina,74393
90,Tucumán,M,10 a 14,Argentina,Otro Pais,55
90,Tucumán,M,10 a 14,Extranjera,Otro Pais,95
90,Tucumán,M,100 y +,Argentina,Argentina,115
90,Tucumán,M,100 y +,Argentina,Otro Pais,2
90,Tucumán,M,100 y +,Extranjera,Otro Pais,1
90,Tucumán,M,15 a 19,Argentina,Argentina,70099
90,Tucumán,M,15 a 19,Argentina,Otro Pais,97
90,Tucumán,M,15 a 19,Extranjera,Otro Pais,137
90,Tucumán,M,20 a 24,Argentina,Argentina,72877
90,Tucumán,M,20 a 24,Argentina,Otro Pais,73
90,Tucumán,M,20 a 24,Extranjera,Otro Pais,184
90,Tucumán,M,25 a 29,Argentina,Argentina,71388
90,Tucumán,M,25 a 29,Argentina,Otro Pais,36
90,Tucumán,M,25 a 29,Extranjera,Otro Pais,234
90,Tucumán,M,30 a 34,Argentina,Argentina,67480
90,Tucumán,M,30 a 34,Argentina,Otro Pais,47
90,Tucumán,M,30 a 34,Extranjera,Otro Pais,373
90,Tucumán,M,35 a 39,Argentina,Argentina,59389
90,Tucumán,M,35 a 39,Argentina,Otro Pais,32
90,Tucumán,M,35 a 39,Extranjera,Otro Pais,444
90,Tucumán,M,40 a 44,Argentina,Argentina,57936
90,Tucumán,M,40 a 44,Argentina,Otro Pais,54
90,Tucumán,M,40 a 44,Extranjera,Otro Pais,398
90,Tucumán,M,45 a 49,Argentina,Argentina,57737
90,Tucumán,M,45 a 49,Argentina,Otro Pais,54
90,Tucumán,M,45 a 49,Extranjera,Otro Pais,294
90,Tucumán,M,5 a 9,Argentina,Argentina,67643
90,Tucumán,M,5 a 9,Argentina,Otro Pais,41
90,Tucumán,M,5 a 9,Extranjera,Otro Pais,55
90,Tucumán,M,50 a 54,Argentina,Argentina,43408
90,Tucumán,M,50 a 54,Argentina,Otro Pais,76
90,Tucumán,M,50 a 54,Extranjera,Otro Pais,314
90,Tucumán,M,55 a 59,Argentina,Argentina,35715
90,Tucumán,M,55 a 59,Argentina,Otro Pais,86
90,Tucumán,M,55 a 59,Extranjera,Otro Pais,295
90,Tucumán,M,60 a 64,Argentina,Argentina,32625
90,Tucumán,M,60 a 64,Argentina,Otro Pais,52
90,Tucumán,M,60 a 64,Extranjera,Otro Pais,239
90,Tucumán,M,65 a 69,Argentina,Argentina,30192
90,Tucumán,M,65 a 69,Argentina,Otro Pais,54
90,Tucumán,M,65 a 69,Extranjera,Otro Pais,211
90,Tucumán,M,70 a 74,Argentina,Argentina,24270
90,Tucumán,M,70 a 74,Argentina,Otro Pais,72
90,Tucumán,M,70 a 74,Extranjera,Otro Pais,187
90,Tucumán,M,75 a 79,Argentina,Argentina,14712
90,Tucumán,M,75 a 79,Argentina,Otro Pais,104
90,Tucumán,M,75 a 79,Extranjera,Otro Pais,159
90,Tucumán,M,80 a 84,Argentina,Argentina,7661
90,Tucumán,M,80 a 84,Argentina,Otro Pais,66
90,Tucumán,M,80 a 84,Extranjera,Otro Pais,86
90,Tucumán,M,85 a 89,Argentina,Argentina,3348
90,Tucumán,M,85 a 89,Argentina,Otro Pais,31
90,Tucumán,M,85 a 89,Extranjera,Otro Pais,50
90,Tucumán,M,90 a 94,Argentina,Argentina,1336
